Latitude,Longitude,Location,Municipality,Crash Type,Year,Crash Count
49.28772,-123.049306,ETON ST & N SLOCAN ST,VANCOUVER,PDO,2019,1
49.287522,-123.059655,ETON ST & N TEMPLETON DR,VANCOUVER,PDO,2019,1
49.237867,-123.03718,EUCLID AVE & TAUNTON ST,VANCOUVER,PDO,2019,1
49.272753,-123.092921,EVANS AVE & THORNTON ST,VANCOUVER,PDO,2019,1
49.279631,-123.056552,FERNDALE ST & NANAIMO ST,VANCOUVER,PDO,2019,1
49.258953,-123.141217,FIR ST & W 14TH AVE,VANCOUVER,PDO,2019,1
49.26882,-123.140806,FIR ST & W 3RD AVE,VANCOUVER,PDO,2019,1
49.267563,-123.135462,FOUNTAIN WAY CRT & LAMEYS MILL RD,VANCOUVER,PDO,2019,1
49.279428,-123.074119,FRANCES ST & MCLEAN DR,VANCOUVER,PDO,2019,1
49.279236,-123.065599,FRANCES ST & TURNER ST & VICTORIA DR,VANCOUVER,PDO,2019,1
49.279408,-123.072682,FRANCES ST & WOODLAND DR,VANCOUVER,PDO,2019,1
49.28206,-123.04666,FRANKLIN ST & KASLO ST,VANCOUVER,PDO,2019,1
49.282052,-123.025705,FRANKLIN ST & KOOTENAY ST,VANCOUVER,PDO,2019,1
49.282105,-123.061682,FRANKLIN ST & LAKEWOOD DR,VANCOUVER,PDO,2019,1
49.282162,-123.068276,FRANKLIN ST & SALSBURY DR,VANCOUVER,PDO,2019,1
49.282084,-123.059759,FRANKLIN ST & TEMPLETON DR,VANCOUVER,PDO,2019,1
49.213775,-123.127314,FREMLIN ST & PARK DR & W 63RD AVE,VANCOUVER,PDO,2019,1
49.226485,-123.126648,FREMLIN ST & W 49TH AVE,VANCOUVER,PDO,2019,1
49.221505,-123.126906,FREMLIN ST & W 54TH AVE,VANCOUVER,PDO,2019,1
49.213134,-123.139029,FRENCH ST & W 64TH AVE,VANCOUVER,PDO,2019,1
49.210865,-123.139135,FRENCH ST & W 67TH AVE,VANCOUVER,PDO,2019,1
49.244312,-123.060976,GALT ST & GLADSTONE ST,VANCOUVER,PDO,2019,1
49.242587,-123.057325,GALT ST & NANAIMO ST,VANCOUVER,PDO,2019,1
49.276574,-123.057891,GARDEN DR & VENABLES ST,VANCOUVER,PDO,2019,1
49.237362,-123.029934,GASTON ST & VANNESS AVE,VANCOUVER,PDO,2019,1
49.277157,-123.103752,GEORGIA VIADUCT & MAIN ST OFFRAMP,VANCOUVER,PDO,2019,1
49.290383,-123.140196,GILFORD ST & NELSON ST,VANCOUVER,PDO,2019,1
49.29213,-123.13754,GILFORD ST & ROSEMARY BROWN LANE,VANCOUVER,PDO,2019,1
49.275857,-123.081404,GLEN DR & PARKER ST,VANCOUVER,PDO,2019,1
49.23015,-123.180333,GLENDALOUGH PL & SW MARINE DR,VANCOUVER,PDO,2019,1
49.242896,-123.052746,GOTHARD ST & NORQUAY ST,VANCOUVER,PDO,2019,1
49.258124,-123.036531,GRANDVIEW HWY & WINDERMERE ST,VANCOUVER,PDO,2019,1
49.258181,-123.054763,GRANDVIEW HWY N & KAMLOOPS ST,VANCOUVER,PDO,2019,1
49.27135,-123.041409,GRANT ST & NOOTKA ST,VANCOUVER,PDO,2019,1
49.271287,-123.067659,GRANT ST & SALSBURY DR,VANCOUVER,PDO,2019,1
49.275928,-123.128026,GRANVILLE BRIDGE & GRANVILLE ST,VANCOUVER,PDO,2019,1
49.227896,-123.139774,GRANVILLE ST & W 48TH AVE,VANCOUVER,PDO,2019,1
49.222613,-123.139989,GRANVILLE ST & W 53RD AVE,VANCOUVER,PDO,2019,1
49.21681,-123.140244,GRANVILLE ST & W 60TH AVE,VANCOUVER,PDO,2019,1
49.215919,-123.140271,GRANVILLE ST & W 61ST AVE,VANCOUVER,PDO,2019,1
49.204452,-123.138887,GRANVILLE ST ONRAMP & SW MARINE DR,VANCOUVER,PDO,2019,1
49.270503,-123.067674,GRAVELEY ST & SALSBURY DR,VANCOUVER,PDO,2019,1
49.275925,-123.121068,HAMILTON ST & HELMCKEN ST,VANCOUVER,PDO,2019,1
49.282772,-123.10996,HAMILTON ST & W HASTINGS ST,VANCOUVER,PDO,2019,1
49.208447,-123.059846,HARRISON DR & ROSEDALE DR,VANCOUVER,PDO,2019,1
49.283049,-123.139629,HARWOOD ST & NICOLA ST,VANCOUVER,PDO,2019,1
49.282954,-123.087072,HAWKS AVE & POWELL ST,VANCOUVER,PDO,2019,1
49.255194,-123.120166,HEATHER ST & W 18TH AVE,VANCOUVER,PDO,2019,1
49.237401,-123.120758,HEATHER ST & W 37TH AVE,VANCOUVER,PDO,2019,1
49.223858,-123.123657,HEATHER ST & W 52ND AVE,VANCOUVER,PDO,2019,1
49.209279,-123.124185,HEATHER ST & W 69TH AVE,VANCOUVER,PDO,2019,1
49.208373,-123.124218,HEATHER ST & W 70TH AVE,VANCOUVER,PDO,2019,1
49.264216,-123.119826,HEATHER ST & W 8TH AVE,VANCOUVER,PDO,2019,1
49.277481,-123.089697,HEATLEY AVE & UNION ST,VANCOUVER,PDO,2019,1
49.259632,-123.040127,HEBB AVE & NOOTKA ST,VANCOUVER,PDO,2019,1
49.276291,-123.121673,HELMCKEN ST & HOMER ST,VANCOUVER,PDO,2019,1
49.221523,-123.024582,HENNEPIN AVE & RADISSON ST,VANCOUVER,PDO,2019,1
49.255569,-123.188025,HIGHBURY ST & W 19TH AVE,VANCOUVER,PDO,2019,1
49.271351,-123.187519,HIGHBURY ST & W 1ST AVE,VANCOUVER,PDO,2019,1
49.246174,-123.18812,HIGHBURY ST & W 29TH AVE & UNNAMED LANE,VANCOUVER,PDO,2019,1
49.236439,-123.188234,HIGHBURY ST & W 39TH AVE,VANCOUVER,PDO,2019,1
49.234777,-123.188332,HIGHBURY ST & W 41ST AVE,VANCOUVER,PDO,2019,1
49.267766,-123.187637,HIGHBURY ST & W 5TH AVE,VANCOUVER,PDO,2019,1
49.265263,-123.187733,HIGHBURY ST & W 8TH AVE,VANCOUVER,PDO,2019,1
49.264373,-123.187784,HIGHBURY ST & W BROADWAY,VANCOUVER,PDO,2019,1
49.234781,-123.192299,HOLLAND ST & W 41ST AVE,VANCOUVER,PDO,2019,1
49.229518,-123.134999,HUDSON ST & W 46TH AVE,VANCOUVER,PDO,2019,1
49.226795,-123.135096,HUDSON ST & W 49TH AVE,VANCOUVER,PDO,2019,1
49.217249,-123.134071,HUDSON ST & W 59TH AVE,VANCOUVER,PDO,2019,1
49.210798,-123.134315,HUDSON ST & W 67TH AVE,VANCOUVER,PDO,2019,1
49.206976,-123.134664,HUDSON ST & W 71ST AVE,VANCOUVER,PDO,2019,1
49.20571,-123.134687,HUDSON ST & W 72ND AVE,VANCOUVER,PDO,2019,1
49.225592,-123.191869,HUM-LU-SUM DR & W 51ST AVE,VANCOUVER,PDO,2019,1
49.216622,-123.069284,JASPER CRES & PRESTWICK DR,VANCOUVER,PDO,2019,1
49.217161,-123.065956,JASPER CRES & VICTORIA DR,VANCOUVER,PDO,2019,1
49.281064,-123.137525,JERVIS ST & JUNG LANE,VANCOUVER,PDO,2019,1
49.282464,-123.135458,JERVIS ST & PANTAGES LANE,VANCOUVER,PDO,2019,1
49.283183,-123.134373,JERVIS ST & SEE-EM-IA LANE,VANCOUVER,PDO,2019,1
49.289441,-123.124894,JERVIS ST & W HASTINGS ST,VANCOUVER,PDO,2019,1
49.240921,-123.029285,JOYCE ST & MONMOUTH AVE,VANCOUVER,PDO,2019,1
49.243346,-123.026974,JOYCE ST & MOSCROP ST,VANCOUVER,PDO,2019,1
49.241743,-123.028504,JOYCE ST & PRICE ST,VANCOUVER,PDO,2019,1
49.279457,-123.106113,KEEFER PL & TAYLOR ST,VANCOUVER,PDO,2019,1
49.241028,-123.116933,KERSLAND DR & W 33RD AVE,VANCOUVER,PDO,2019,1
49.239692,-123.115427,KERSLAND DR & W 35TH AVE,VANCOUVER,PDO,2019,1
49.241248,-123.037197,KINGS AVE & RUPERT ST,VANCOUVER,PDO,2019,1
49.232041,-123.029267,KINGSWAY & MELBOURNE ST,VANCOUVER,PDO,2019,1
49.244501,-123.063765,KINGSWAY & SIDNEY ST,VANCOUVER,PDO,2019,1
49.235789,-123.040751,KINGSWAY & SPENCER ST,VANCOUVER,PDO,2019,1
49.257559,-123.092578,KINGSWAY & UNSIGNED,VANCOUVER,PDO,2019,1
49.272057,-123.061849,KITCHENER ST & LAKEWOOD DR,VANCOUVER,PDO,2019,1
49.272172,-123.056588,KITCHENER ST & NANAIMO ST,VANCOUVER,PDO,2019,1
49.237255,-123.205321,KULLAHUN DR & SW MARINE DR,VANCOUVER,PDO,2019,1
49.238213,-123.150434,LABURNUM ST & W 37TH AVE,VANCOUVER,PDO,2019,1
49.228929,-123.150856,LABURNUM ST & W 47TH AVE,VANCOUVER,PDO,2019,1
49.227115,-123.15091,LABURNUM ST & W 49TH AVE,VANCOUVER,PDO,2019,1
49.28301,-123.061666,LAKEWOOD DR & PANDORA ST,VANCOUVER,PDO,2019,1
49.283918,-123.06165,LAKEWOOD DR & TRIUMPH ST,VANCOUVER,PDO,2019,1
49.268898,-123.13741,LAMEYS MILL RD & OLD BRIDGE WALK,VANCOUVER,PDO,2019,1
49.260215,-123.162562,LARCH ST & W 13TH AVE,VANCOUVER,PDO,2019,1
49.257437,-123.162662,LARCH ST & W 16TH AVE,VANCOUVER,PDO,2019,1
49.22726,-123.163034,LARCH ST & W 49TH AVE,VANCOUVER,PDO,2019,1
49.268285,-123.162256,LARCH ST & W 4TH AVE,VANCOUVER,PDO,2019,1
49.257774,-123.124361,LAUREL ST & W 15TH AVE,VANCOUVER,PDO,2019,1
49.250764,-123.12466,LAUREL ST & W 23RD AVE,VANCOUVER,PDO,2019,1
49.241325,-123.12502,LAUREL ST & W 33RD AVE,VANCOUVER,PDO,2019,1
49.22147,-123.125356,LAUREL ST & W 54TH AVE,VANCOUVER,PDO,2019,1
49.212918,-123.125944,LAUREL ST & W 64TH AVE,VANCOUVER,PDO,2019,1
49.265119,-123.124107,LAUREL ST & W 7TH AVE,VANCOUVER,PDO,2019,1
49.250884,-123.144253,LAURIER AVE & MARGUERITE ST,VANCOUVER,PDO,2019,1
49.250689,-123.12977,LAURIER AVE & OSLER ST,VANCOUVER,PDO,2019,1
49.279084,-123.038845,LILLOOET ST & TURNER ST,VANCOUVER,PDO,2019,1
49.261378,-123.168264,MACDONALD ST & W 12TH AVE,VANCOUVER,PDO,2019,1
49.260473,-123.168292,MACDONALD ST & W 13TH AVE,VANCOUVER,PDO,2019,1
49.256407,-123.167987,MACDONALD ST & W 18TH AVE,VANCOUVER,PDO,2019,1
49.271033,-123.168186,MACDONALD ST & W 1ST AVE,VANCOUVER,PDO,2019,1
49.270143,-123.16822,MACDONALD ST & W 2ND AVE,VANCOUVER,PDO,2019,1
49.24229,-123.167946,MACDONALD ST & W 33RD AVE,VANCOUVER,PDO,2019,1
49.266636,-123.168358,MACDONALD ST & W 6TH AVE,VANCOUVER,PDO,2019,1
49.264979,-123.168404,MACDONALD ST & W 8TH AVE,VANCOUVER,PDO,2019,1
49.237568,-123.170255,MACKENZIE ST & W 38TH AVE,VANCOUVER,PDO,2019,1
49.23277,-123.170294,MACKENZIE ST & W 43RD AVE,VANCOUVER,PDO,2019,1
49.235644,-123.109348,MACKIE ST & W 39TH AVE,VANCOUVER,PDO,2019,1
49.245796,-123.149825,MAGNOLIA ST & W 29TH AVE,VANCOUVER,PDO,2019,1
49.270919,-123.100633,MAIN ST & SWITCHMEN ST,VANCOUVER,PDO,2019,1
49.276975,-123.102138,MAIN ST OFFRAMP & QUEBEC ST,VANCOUVER,PDO,2019,1
49.27315,-123.082755,MALKIN AVE & RAYMUR AVE,VANCOUVER,PDO,2019,1
49.275364,-123.091971,MALKIN AVE & THORNTON ST,VANCOUVER,PDO,2019,1
49.256687,-123.107107,MANITOBA ST & W 16TH AVE,VANCOUVER,PDO,2019,1
49.254708,-123.107199,MANITOBA ST & W 18TH AVE,VANCOUVER,PDO,2019,1
49.247798,-123.107499,MANITOBA ST & W 26TH AVE,VANCOUVER,PDO,2019,1
49.232278,-123.108161,MANITOBA ST & W 42ND AVE,VANCOUVER,PDO,2019,1
49.22581,-123.108393,MANITOBA ST & W 49TH AVE,VANCOUVER,PDO,2019,1
49.209523,-123.11013,MANITOBA ST & W 69TH AVE,VANCOUVER,PDO,2019,1
49.27093,-123.106634,MANITOBA ST & WALTER HARDWICK AVE,VANCOUVER,PDO,2019,1
49.240684,-123.065349,MANNERING AVE & VICTORIA DR,VANCOUVER,PDO,2019,1
49.259118,-123.150692,MAPLE ST & W 14TH AVE,VANCOUVER,PDO,2019,1
49.238236,-123.151947,MAPLE ST & W 37TH AVE,VANCOUVER,PDO,2019,1
49.268989,-123.150354,MAPLE ST & W 3RD AVE,VANCOUVER,PDO,2019,1
49.241965,-123.144122,MARGUERITE ST & W 33RD AVE,VANCOUVER,PDO,2019,1
49.234413,-123.144722,MARGUERITE ST & W 41ST AVE,VANCOUVER,PDO,2019,1
49.224141,-123.145107,MARGUERITE ST & W 52ND AVE,VANCOUVER,PDO,2019,1
49.224215,-123.163984,MARINE CRES & SW MARINE DR,VANCOUVER,PDO,2019,1
49.269682,-123.139144,MARINER WALK & W 2ND AVE,VANCOUVER,PDO,2019,1
49.25716,-123.138247,MARPOLE AVE & MCRAE AVE,VANCOUVER,PDO,2019,1
49.262432,-123.155352,MARSTRAND AVE & YEW ST,VANCOUVER,PDO,2019,1
49.214819,-123.025561,MATHESON CRES & RUMBLE AVE,VANCOUVER,PDO,2019,1
49.253671,-123.128697,MATTHEWS AVE & WOLFE AVE,VANCOUVER,PDO,2019,1
49.279335,-123.132781,MAXINE LANE & THURLOW ST,VANCOUVER,PDO,2019,1
49.208553,-123.142154,CORNISH ST & SW MARINE DR & W 70TH AVE,VANCOUVER,PDO,2017,1
49.272531,-123.151417,CORNWALL AVE & LABURNUM ST,VANCOUVER,PDO,2017,1
49.268715,-123.071589,COTTON DR & E 2ND AVE,VANCOUVER,PDO,2017,1
49.271429,-123.071545,COTTON DR & GRANT ST,VANCOUVER,PDO,2017,1
49.272147,-123.071526,COTTON DR & KITCHENER ST,VANCOUVER,PDO,2017,1
49.276683,-123.071416,COTTON DR & VENABLES ST,VANCOUVER,PDO,2017,1
49.273964,-123.071492,COTTON DR & WILLIAM ST,VANCOUVER,PDO,2017,1
49.258157,-123.200152,COURTENAY ST & W 16TH AVE,VANCOUVER,PDO,2017,1
49.264585,-123.201199,COURTENAY ST & W 9TH AVE,VANCOUVER,PDO,2017,1
49.262873,-123.1538,CRANBERRY DR & W 10TH AVE,VANCOUVER,PDO,2017,1
49.274451,-123.147733,CREELMAN AVE & CYPRESS ST,VANCOUVER,PDO,2017,1
49.227628,-123.196598,CROWN ST & THELLAIWHALTUN AVE,VANCOUVER,PDO,2017,1
49.260875,-123.194036,CROWN ST & W 13TH AVE,VANCOUVER,PDO,2017,1
49.259022,-123.194094,CROWN ST & W 15TH AVE,VANCOUVER,PDO,2017,1
49.247158,-123.193627,CROWN ST & W 28TH AVE,VANCOUVER,PDO,2017,1
49.235622,-123.193717,CROWN ST & W 40TH AVE,VANCOUVER,PDO,2017,1
49.250083,-123.193612,CROWN ST & W KING EDWARD AVE,VANCOUVER,PDO,2017,1
49.236868,-123.079122,CULLODEN ST & E 37TH AVE,VANCOUVER,PDO,2017,1
49.218138,-123.078567,CULLODEN ST & E 57TH AVE,VANCOUVER,PDO,2017,1
49.252918,-123.148511,CYPRESS ST & HOSMER AVE,VANCOUVER,PDO,2017,1
49.261866,-123.148213,CYPRESS ST & W 11TH AVE,VANCOUVER,PDO,2017,1
49.259969,-123.148287,CYPRESS ST & W 13TH AVE,VANCOUVER,PDO,2017,1
49.259096,-123.148334,CYPRESS ST & W 14TH AVE,VANCOUVER,PDO,2017,1
49.270704,-123.147876,CYPRESS ST & W 1ST AVE,VANCOUVER,PDO,2017,1
49.269825,-123.147908,CYPRESS ST & W 2ND AVE,VANCOUVER,PDO,2017,1
49.239993,-123.14874,CYPRESS ST & W 35TH AVE,VANCOUVER,PDO,2017,1
49.239089,-123.148771,CYPRESS ST & W 36TH AVE,VANCOUVER,PDO,2017,1
49.236337,-123.149159,CYPRESS ST & W 39TH AVE,VANCOUVER,PDO,2017,1
49.23077,-123.14936,CYPRESS ST & W 45TH AVE,VANCOUVER,PDO,2017,1
49.227092,-123.149489,CYPRESS ST & W 49TH AVE,VANCOUVER,PDO,2017,1
49.27533,-123.1477,CYPRESS ST & WHYTE AVE,VANCOUVER,PDO,2017,1
49.274871,-123.122664,DAVIE ST & HAMILTON ST,VANCOUVER,PDO,2017,1
49.222766,-123.048884,DAWSON ST & E 51ST AVE,VANCOUVER,PDO,2017,1
49.257269,-123.027808,DIEPPE DR & MATAPAN CRES & VIMY CRES,VANCOUVER,PDO,2017,1
49.244821,-123.111359,DINMONT AVE & MIDLOTHIAN AVE,VANCOUVER,PDO,2017,1
49.261014,-123.203114,DISCOVERY ST & W 13TH AVE,VANCOUVER,PDO,2017,1
49.26011,-123.203148,DISCOVERY ST & W 14TH AVE,VANCOUVER,PDO,2017,1
49.223515,-123.139947,DOGWOOD AVE & GRANVILLE ST,VANCOUVER,PDO,2017,1
49.22237,-123.036724,DOMAN ST & E 52ND AVE,VANCOUVER,PDO,2017,1
49.248412,-123.203173,DONCASTER WAY & W 29TH AVE,VANCOUVER,PDO,2017,1
49.254785,-123.129271,DOUGLAS CRES & WOLFE AVE,VANCOUVER,PDO,2017,1
49.271987,-123.121398,DRAKE ST & MARINASIDE CRES,VANCOUVER,PDO,2017,1
49.219429,-123.064593,DUFF ST & E 55TH AVE,VANCOUVER,PDO,2017,1
49.20851,-123.064391,DUFF ST & SOUTHSIDE DR,VANCOUVER,PDO,2017,1
49.238361,-123.048075,DUKE ST & EARLES ST,VANCOUVER,PDO,2017,1
49.25255,-123.072955,DUMFRIES ST & E 20TH AVE,VANCOUVER,PDO,2017,1
49.247848,-123.073387,DUMFRIES ST & E 26TH AVE,VANCOUVER,PDO,2017,1
49.238511,-123.074092,DUMFRIES ST & E 35TH AVE,VANCOUVER,PDO,2017,1
49.234762,-123.074214,DUMFRIES ST & E 39TH AVE,VANCOUVER,PDO,2017,1
49.227157,-123.074471,DUMFRIES ST & E 47TH AVE,VANCOUVER,PDO,2017,1
49.259816,-123.184004,DUNBAR DIVERSION & DUNBAR ST & W 14TH AVE,VANCOUVER,PDO,2017,1
49.26345,-123.183815,DUNBAR ST & W 10TH AVE,VANCOUVER,PDO,2017,1
49.251944,-123.185175,DUNBAR ST & W 23RD AVE,VANCOUVER,PDO,2017,1
49.241419,-123.185245,DUNBAR ST & W 34TH AVE,VANCOUVER,PDO,2017,1
49.239518,-123.185246,DUNBAR ST & W 36TH AVE,VANCOUVER,PDO,2017,1
49.238574,-123.185249,DUNBAR ST & W 37TH AVE,VANCOUVER,PDO,2017,1
49.237662,-123.185257,DUNBAR ST & W 38TH AVE,VANCOUVER,PDO,2017,1
49.2357,-123.185302,DUNBAR ST & W 40TH AVE,VANCOUVER,PDO,2017,1
49.233797,-123.185335,DUNBAR ST & W 42ND AVE,VANCOUVER,PDO,2017,1
49.284774,-123.049322,DUNDAS ST & N SLOCAN ST & SLOCAN ST,VANCOUVER,PDO,2017,1
49.278657,-123.108698,DUNSMUIR VIADUCT & EXPO BLVD,VANCOUVER,PDO,2017,1
49.261305,-123.062049,E 10TH AVE & LAKEWOOD DR,VANCOUVER,PDO,2017,1
49.261029,-123.053,E 10TH AVE & PENTICTON ST,VANCOUVER,PDO,2017,1
49.261401,-123.07366,E 10TH AVE & WOODLAND DR,VANCOUVER,PDO,2017,1
49.260106,-123.028512,E 11TH AVE & SKEENA ST,VANCOUVER,PDO,2017,1
49.26044,-123.065934,E 11TH AVE & VICTORIA DR,VANCOUVER,PDO,2017,1
49.259469,-123.058212,E 12TH AVE & GARDEN DR,VANCOUVER,PDO,2017,1
49.25914,-123.053003,E 12TH AVE & PENTICTON ST,VANCOUVER,PDO,2017,1
49.258754,-123.049549,E 12TH AVE & SLOCAN ST,VANCOUVER,PDO,2017,1
49.259311,-123.09499,E 13TH AVE & GUELPH ST,VANCOUVER,PDO,2017,1
49.259246,-123.095697,E 13TH AVE & KINGSWAY,VANCOUVER,PDO,2017,1
49.258611,-123.062114,E 13TH AVE & LAKEWOOD DR,VANCOUVER,PDO,2017,1
49.259353,-123.105052,E 13TH AVE & ONTARIO ST & W 13TH AVE,VANCOUVER,PDO,2017,1
49.258792,-123.085368,E 13TH AVE & ST CATHERINES ST,VANCOUVER,PDO,2017,1
49.259295,-123.093059,E 13TH AVE & ST GEORGE ST,VANCOUVER,PDO,2017,1
49.259302,-123.100497,E 13TH AVE & WATSON ST,VANCOUVER,PDO,2017,1
49.257939,-123.089209,E 14TH AVE & FRASER ST,VANCOUVER,PDO,2017,1
49.257222,-123.041566,E 14TH AVE & NOOTKA ST,VANCOUVER,PDO,2017,1
49.258457,-123.105101,E 14TH AVE & ONTARIO ST & W 14TH AVE,VANCOUVER,PDO,2017,1
49.25833,-123.09641,E 14TH AVE & PRINCE EDWARD ST,VANCOUVER,PDO,2017,1
49.257722,-123.065989,E 14TH AVE & VICTORIA DR,VANCOUVER,PDO,2017,1
49.25839,-123.100552,E 14TH AVE & WATSON ST,VANCOUVER,PDO,2017,1
49.257231,-123.03654,E 14TH AVE & WINDERMERE ST,VANCOUVER,PDO,2017,1
49.256369,-123.039079,E 15TH AVE & LILLOOET ST,VANCOUVER,PDO,2017,1
49.25757,-123.105133,E 15TH AVE & ONTARIO ST & W 15TH AVE,VANCOUVER,PDO,2017,1
49.257079,-123.087318,E 15TH AVE & PRINCE ALBERT ST,VANCOUVER,PDO,2017,1
49.256302,-123.081706,E 16TH AVE & GLEN DR,VANCOUVER,PDO,2017,1
49.256404,-123.089186,E 16TH AVE & KINGSWAY & TURNING LANE,VANCOUVER,PDO,2017,1
49.25558,-123.039081,E 16TH AVE & LILLOOET ST,VANCOUVER,PDO,2017,1
49.25571,-123.052969,E 16TH AVE & PENTICTON ST,VANCOUVER,PDO,2017,1
49.256381,-123.087466,E 16TH AVE & PRINCE ALBERT ST,VANCOUVER,PDO,2017,1
49.255403,-123.044335,E 16TH AVE & RENFREW ST,VANCOUVER,PDO,2017,1
49.256218,-123.066056,E 16TH AVE & VICTORIA DR,VANCOUVER,PDO,2017,1
49.255086,-123.058283,E 17TH AVE & GARDEN DR,VANCOUVER,PDO,2017,1
49.255357,-123.079815,E 17TH AVE & INVERNESS ST,VANCOUVER,PDO,2017,1
49.255078,-123.056633,E 17TH AVE & NANAIMO ST,VANCOUVER,PDO,2017,1
49.255708,-123.104987,E 17TH AVE & ONTARIO ST & W 17TH AVE,VANCOUVER,PDO,2017,1
49.255708,-123.103295,E 17TH AVE & QUEBEC ST,VANCOUVER,PDO,2017,1
49.254662,-123.105029,E 18TH AVE & ONTARIO ST & W 18TH AVE,VANCOUVER,PDO,2017,1
49.254515,-123.083675,E 18TH AVE & WINDSOR ST,VANCOUVER,PDO,2017,1
49.253492,-123.076,E 19TH AVE & KNIGHT ST,VANCOUVER,PDO,2017,1
49.25315,-123.036578,E 19TH AVE & WINDERMERE ST,VANCOUVER,PDO,2017,1
49.268378,-123.097383,E 1ST AVE & SCOTIA ST,VANCOUVER,PDO,2017,1
49.26763,-123.094902,E 1ST AVE & THORNTON ST,VANCOUVER,PDO,2017,1
49.25234,-123.041613,E 20TH AVE & NOOTKA ST,VANCOUVER,PDO,2017,1
49.25249,-123.069378,E 20TH AVE & WELWYN ST,VANCOUVER,PDO,2017,1
49.25155,-123.052214,E 21ST AVE & PENTICTON ST,VANCOUVER,PDO,2017,1
49.251548,-123.049608,E 21ST AVE & SLOCAN ST,VANCOUVER,PDO,2017,1
49.250894,-123.08187,E 22ND AVE & GLEN DR,VANCOUVER,PDO,2017,1
49.250866,-123.079949,E 22ND AVE & INVERNESS ST,VANCOUVER,PDO,2017,1
49.250638,-123.026252,E 22ND AVE & KOOTENAY ST & WORTHINGTON DR,VANCOUVER,PDO,2017,1
49.25061,-123.039103,E 22ND AVE & LILLOOET ST,VANCOUVER,PDO,2017,1
49.250604,-123.036601,E 22ND AVE & WINDERMERE ST,VANCOUVER,PDO,2017,1
49.250922,-123.083809,E 22ND AVE & WINDSOR ST,VANCOUVER,PDO,2017,1
49.250092,-123.090117,E 23RD AVE & FRASER ST,VANCOUVER,PDO,2017,1
49.249667,-123.039108,E 23RD AVE & LILLOOET ST,VANCOUVER,PDO,2017,1
49.250251,-123.101012,E 23RD AVE & MAIN ST,VANCOUVER,PDO,2017,1
49.249916,-123.104968,E 23RD AVE & ONTARIO ST & W 23RD AVE,VANCOUVER,PDO,2017,1
49.249686,-123.044405,E 23RD AVE & RENFREW ST,VANCOUVER,PDO,2017,1
49.24887,-123.060477,E 24TH AVE & GLADSTONE ST,VANCOUVER,PDO,2017,1
49.248768,-123.036567,E 24TH AVE & WINDERMERE ST,VANCOUVER,PDO,2017,1
49.248503,-123.065075,E 25TH AVE & VICTORIA DR,VANCOUVER,PDO,2017,1
49.247624,-123.080079,E 26TH AVE & INVERNESS ST,VANCOUVER,PDO,2017,1
49.247516,-123.051894,E 26TH AVE & PENTICTON ST,VANCOUVER,PDO,2017,1
49.247571,-123.100489,E 26TH AVE & WATSON ST,VANCOUVER,PDO,2017,1
49.246223,-123.039122,E 27TH AVE & LILLOOET ST,VANCOUVER,PDO,2017,1
49.246699,-123.056652,E 27TH AVE & NANAIMO ST,VANCOUVER,PDO,2017,1
49.247311,-123.105075,E 27TH AVE & ONTARIO ST,VANCOUVER,PDO,2017,1
49.246195,-123.028542,E 27TH AVE & SKEENA ST,VANCOUVER,PDO,2017,1
49.246644,-123.094113,E 27TH AVE & ST GEORGE ST,VANCOUVER,PDO,2017,1
49.245798,-123.060445,E 28TH AVE & GLADSTONE ST,VANCOUVER,PDO,2017,1
49.245646,-123.097368,E 28TH AVE & JOHN ST,VANCOUVER,PDO,2017,1
49.245411,-123.07627,E 28TH AVE & KNIGHT ST,VANCOUVER,PDO,2017,1
49.24535,-123.028544,E 28TH AVE & SKEENA ST,VANCOUVER,PDO,2017,1
49.245689,-123.0992,E 28TH AVE & SOPHIA ST,VANCOUVER,PDO,2017,1
49.245475,-123.085893,E 28TH AVE & ST CATHERINES ST,VANCOUVER,PDO,2017,1
49.245807,-123.065148,E 28TH AVE & VICTORIA DR,VANCOUVER,PDO,2017,1
49.245709,-123.100582,E 28TH AVE & WATSON ST,VANCOUVER,PDO,2017,1
49.24453,-123.03913,E 29TH AVE & LILLOOET ST,VANCOUVER,PDO,2017,1
49.244693,-123.087826,E 29TH AVE & PRINCE ALBERT ST,VANCOUVER,PDO,2017,1
49.244776,-123.09688,E 29TH AVE & PRINCE EDWARD ST,VANCOUVER,PDO,2017,1
49.244512,-123.035527,E 29TH AVE & REID ST,VANCOUVER,PDO,2017,1
49.244924,-123.062811,E 29TH AVE & SIDNEY ST,VANCOUVER,PDO,2017,1
49.244624,-123.085928,E 29TH AVE & ST CATHERINES ST,VANCOUVER,PDO,2017,1
49.244617,-123.083979,E 29TH AVE & WINDSOR ST,VANCOUVER,PDO,2017,1
49.266221,-123.095652,E 2ND AVE & E 5TH AVE & PRINCE EDWARD ST,VANCOUVER,PDO,2017,1
49.268636,-123.061894,E 2ND AVE & LAKEWOOD DR,VANCOUVER,PDO,2017,1
49.268471,-123.03897,E 2ND AVE & LILLOOET ST,VANCOUVER,PDO,2017,1
49.268626,-123.099629,E 2ND AVE & LORNE ST,VANCOUVER,PDO,2017,1
49.268573,-123.056624,E 2ND AVE & NANAIMO ST,VANCOUVER,PDO,2017,1
